Year,EEZ,Catch,Effort,CPUE
1982,Marshall Isl.,1458.664095,1313.207436,1.110764419
1982,Martinique (France),1764.17895,3123502.833,0.000564808
1982,Mauritius,4533.954384,1211998.692,0.00374089
1982,Mayotte (France),582.0085645,696007.8609,0.00083621
1982,Mexico,45587.25592,16088959.11,0.00283345
1982,Micronesia (Federated States of),10292.20796,38284.08643,0.268837758
1982,Mozambique,40219.15799,808309.9662,0.049757098
1982,Myanmar,38535.44631,7555173.403,0.005100538
1982,Nauru,19.41973143,4900.089682,0.003963138
1982,New Caledonia (France),2991.40066,6351406.479,0.000470982
1982,Nicaragua,11070.76909,1619614.032,0.006835437
1982,Niue (New Zealand),40.5944218,671.8764099,0.060419478
1982,Northern Marianas (USA),110.4583239,3426.847055,0.032233223
1982,Oman,4748.303999,1393090.531,0.003408468
1982,Palau,1261.923503,3306.413189,0.381659348
1982,Panama (Pacific),4099.09552,360442.1095,0.01137241
1982,Papua New Guinea,10691.18274,1070509.793,0.009987001
1982,Philippines,60894.64472,25816061.29,0.002358789
1982,Pitcairn Isl. (UK),0.4,6.396955574,0.062529745
1982,Puerto Rico (USA),4323.888619,6174562.249,0.000700275
1982,Reunion (France),116.8253883,61192.11053,0.001909158
1982,Saba and Sint Eustaius (Netherlands),736.0254502,119739.1626,0.006146907
1982,Saint Kitts & Nevis,905.0451054,290040.9685,0.003120404
1982,Saint Lucia,751.8063921,540426.2479,0.001391136
1982,Saint Vincent and the Grenadines,1416.7375,262307.9267,0.005401047
1982,Samoa,6378.083759,395121.005,0.016142102
1982,Seychelles,840.4407544,124516.0603,0.006749657
1982,Solomon Isl.,8400.798646,811487.0724,0.010352351
1982,Somalia,4078.359035,54765.2326,0.074469857
1982,South Africa (Indian Ocean),874.8013785,452874.9076,0.001931662
1982,Sri Lanka,15687.11647,2955412.506,0.005307928
1982,St Martin (France),597.8432038,86312.88318,0.006926465
1982,Taiwan,20323.02051,12935076.46,0.001571156
1982,Timor Leste,3214.038453,94617.09344,0.033968899
1982,Tokelau (New Zealand),27.82930382,8741.713339,0.003183507
1982,Tonga,2430.465393,177280.6217,0.013709707
1982,Trindade & Martim Vaz Isl. (Brazil),0.162464689,0.017358582,9.359329623
1982,Turks & Caicos Isl. (UK),440.2921559,23275.21551,0.018916781
1982,Tuvalu,224.5293162,7742.128983,0.029000979
1982,US Virgin Isl.,1828.461482,812981.7212,0.002249081
1982,USA,6877.100554,1033230.483,0.006655921
1982,Vanuatu,1135.21129,132650.9085,0.008557886
1982,Venezuela,16298.03575,8172000.973,0.001994375
1982,Vietnam,26217.79232,6280927.146,0.004174191
1982,Wake Isl. (USA),0.104617896,1.192449657,0.087733596
1982,Wallis & Futuna Isl. (France),446.5193552,75558.7488,0.005909565
1982,Yemen (Arabian Sea),1340.80357,237231.9,0.005651869
1983,American Samoa,976.4433011,2014248.097,0.000484768
1983,Andaman & Nicobar Isl. (India),4970.48022,1625206.947,0.003058368
1983,Anguilla (UK),574.2091691,219042.6502,0.002621449
1983,Antigua and Barbuda,1502.778569,1394444.179,0.00107769
1983,Australia,16687.25326,10779522.9,0.001548051
1983,Bahamas,9319.852865,7856440.616,0.001186269
1983,Barbados,295.5301769,148132.9524,0.001995033
1983,Belize,3636.701865,1621272.549,0.002243116
1983,Bermuda (UK),267.6613974,752927.7441,0.000355494
1983,Bonaire (Netherlands),292.8241615,27490.42042,0.010651862
1983,Brazil (mainland),10680.76423,398609.0439,0.026795088
1983,British Virgin Isl. (UK),1012.417128,388486.8449,0.002606053
1983,Brunei Darussalam,1137.434368,1224198.52,0.000929126
1983,Cayman Isl. (UK),85.16792352,158860.3382,0.000536118
1983,Chagos Archipelago (UK),106.4719114,897.7124193,0.118603585
1983,China,22756.24699,7217430.678,0.003152957
1983,Christmas Island,17.80582629,482.5488506,0.036899531
1983,Colombia,7565.723079,2397015.746,0.003156309
1983,Comoros Isl.,26.5315131,768.3115057,0.034532235
1983,Cook Islands,503.0681295,28586.14282,0.017598321
1983,Costa Rica (Pacific),567.1672419,221224.7592,0.00256376
1983,Cuba,13495.38369,11909049.35,0.001133204
1983,Curacao (Netherlands),1015.092125,49426.35176,0.020537468
1983,Dominica,923.5721999,94130.66662,0.009811597
1983,Dominican Republic,28542.18152,1599518.431,0.017844234
1983,Fernando de Noronha (Brazil),20.87756828,1466.048107,0.014240712
1983,Fiji,25773.44403,4137222.986,0.006229648
1983,French Polynesia,2487.762055,388439.8359,0.006404498
1983,Grenada,1112.139783,440094.9791,0.002527045
1983,Guadeloupe (France),911.8157354,145063.6262,0.006285626
1983,Guam (USA),167.3081225,1085171.41,0.000154177
1983,Hawaii Main Islands (USA),1951.092501,1711152.987,0.001140221
1983,Honduras (Caribbean),1771.274319,3934520.994,0.000450188
1983,Hong Kong,200.6955444,1661867.466,0.000120765
1983,India (mainland),71973.88386,12641280.34,0.00569356
1983,Indonesia,615163.57,56204957.84,0.010945005
1983,Jamaica,26826.85957,14382760.89,0.001865209
1983,Japan Main Islands,20492.09689,4745314.44,0.004318385
1983,Kiribati,9268.372689,168734.949,0.054928589
1983,Lord Howe Island,1.938270588,4.536956245,0.427218268
1983,Madagascar,29093.33985,1342888.524,0.021664747
1983,Maldives,8670.354192,4791873.125,0.001809387
1983,Marshall Isl.,1516.015357,1337.200867,1.133722984
1983,Martinique (France),1674.784408,3226384.068,0.00051909
1983,Mauritius,3855.24178,997875.3195,0.00386345
1983,Mayotte (France),586.7396392,888633.9844,0.000660271
1983,Mexico,30535.89999,11184151.24,0.002730283
1983,Micronesia (Federated States of),10727.70385,34299.38204,0.31276668
1983,Mozambique,38859.59583,784937.5935,0.049506606
1983,Myanmar,45028.99359,9352259.904,0.004814771
1983,Nauru,19.26556286,4336.129799,0.004443032
1983,New Caledonia (France),2949.793095,9104451.262,0.000323995
1983,Nicaragua,9185.29217,1142973.39,0.008036313
1983,Niue (New Zealand),38.87568905,665.3412582,0.058429698
1983,Northern Marianas (USA),98.46521973,179959.2211,0.000547153
1983,Oman,5673.497792,1419369.254,0.003997196
1983,Palau,1299.398805,2671.998224,0.486302271
1983,Panama (Pacific),4079.739594,253149.4257,0.016115935
1983,Papua New Guinea,10878.48067,1083690.508,0.010038365
1983,Philippines,66539.82249,28803563.32,0.002310125
1983,Pitcairn Isl. (UK),0.4,1.962726084,0.203798178
1983,Puerto Rico (USA),3659.162921,12821497.71,0.000285393
1983,Reunion (France),103.1286186,55599.12408,0.00185486
1983,Saba and Sint Eustaius (Netherlands),661.7646739,388996.4573,0.00170121
1983,Saint Kitts & Nevis,799.7875096,352137.8994,0.002271234
1983,Saint Lucia,693.8618451,791131.754,0.00087705
1983,Saint Vincent and the Grenadines,1342.836762,476242.2963,0.00281965
1983,Samoa,6394.526378,385209.623,0.016600121
1983,Seychelles,1453.75942,309991.7653,0.004689671
1983,Solomon Isl.,9043.209083,694508.9838,0.013021011
1983,Somalia,5051.994477,52055.85892,0.097049488
1983,South Africa (Indian Ocean),875.8045011,423389.984,0.002068553
1983,Sri Lanka,15891.33246,3110347.161,0.005109183
1983,St Martin (France),584.104388,67346.61637,0.008673107
1983,Taiwan,17425.14649,11821134.34,0.001474067
1983,Timor Leste,3525.375497,136285.0368,0.025867664
1983,Tokelau (New Zealand),28.088867,3682.369432,0.007627933
1983,Tonga,2405.180554,184541.4039,0.013033284
1983,Trindade & Martim Vaz Isl. (Brazil),0.243697034,0.059335135,4.107128654
1983,Turks & Caicos Isl. (UK),473.4191012,21975.60503,0.021542938
1983,Tuvalu,227.1364475,1450.451329,0.156597083
1983,US Virgin Isl.,1675.013502,1744563.374,0.000960133
1983,USA,7251.743682,1189915.88,0.006094333
1983,Vanuatu,1163.44491,116746.162,0.009965595
1983,Venezuela,20675.17646,10307930.97,0.002005754
1983,Vietnam,16183.77762,3598218.019,0.00449772
1983,Wake Isl. (USA),0.106752956,2433.598585,4.39E-05
1983,Wallis & Futuna Isl. (France),458.9929132,82300.63568,0.005577028
1983,Yemen (Arabian Sea),1468.237045,257702.7579,0.005697405
1984,American Samoa,935.7553317,2226699.498,0.000420243
1984,Andaman & Nicobar Isl. (India),5657.51814,1425028.353,0.003970109
1984,Anguilla (UK),597.032563,174384.203,0.003423662
1984,Antigua and Barbuda,1779.377338,1436022.49,0.001239101
1984,Australia,16601.05153,11737642.43,0.001414343
1984,Bahamas,8993.217348,7691640.853,0.00116922
1984,Barbados,136.9597657,71601.80276,0.001912798
1984,Belize,3601.927096,1777335.965,0.002026588
1984,Bermuda (UK),264.5542393,724184.1738,0.000365313
1984,Bonaire (Netherlands),188.1697013,26816.06602,0.007017051
1984,Brazil (mainland),10595.14376,381872.9074,0.027745209
1984,British Virgin Isl. (UK),1070.236603,382869.162,0.002795306
1984,Brunei Darussalam,1383.998147,1190949.248,0.001162097
1984,Cayman Isl. (UK),74.85977242,145118.68,0.000515852
1984,Chagos Archipelago (UK),196.0705491,661.3252668,0.296481261
1984,China,33755.54625,11153432.56,0.003026472
1984,Christmas Island,16.225488,490.3219172,0.033091501
1984,Colombia,13042.77402,2139596.871,0.006095903
1984,Comoros Isl.,26.63755553,792.4878085,0.033612575
1984,Cook Islands,484.0360233,29329.16049,0.016503576
1984,Costa Rica (Pacific),717.8955732,192127.2414,0.003736563
1984,Cuba,13946.15318,11741244.55,0.001187792
1984,Curacao (Netherlands),859.503746,53666.52319,0.016015641
1984,Dominica,783.0951402,99246.32462,0.00789042
1984,Dominican Republic,30412.09982,1624706.052,0.018718524
1984,Fernando de Noronha (Brazil),19.54347322,868.2277603,0.022509616
1984,Fiji,25784.01812,4470156.712,0.005768034
1984,French Polynesia,2583.95255,382102.3982,0.006762461
1984,Grenada,794.4521348,418666.1251,0.001897579
1984,Guadeloupe (France),467.0417367,89769.76822,0.005202662
1984,Guam (USA),112.0187463,1249582.981,8.96E-05
1984,Hawaii Main Islands (USA),2093.07976,1808214.139,0.00115754
1984,Honduras (Caribbean),1557.281234,4411867.875,0.000352975
1984,Hong Kong,210.4352874,1653465.853,0.000127269
1984,India (mainland),72007.01851,14811702.03,0.004861495
1984,Indonesia,639147.3037,58310125.99,0.010961172
1984,Jamaica,26093.47473,14677872.7,0.001777742
1984,Japan Main Islands,26184.04728,5472315.669,0.00478482
1984,Kiribati,7196.209477,183457.9743,0.039225384
1984,Lord Howe Island,2.006585294,4.22454417,0.474982676
1984,Madagascar,30261.93325,1348103.883,0.022447775
1984,Maldives,8853.896513,5533042.007,0.001600186
1984,Marshall Isl.,1575.093991,7984.453921,0.197270096
1984,Martinique (France),1571.289472,3074832.137,0.000511016
1984,Mauritius,3806.641431,1190602.579,0.003197239
1984,Mayotte (France),589.065028,1063232.453,0.000554032
1984,Mexico,33485.85383,12715027.37,0.002633565
1984,Micronesia (Federated States of),11153.61159,23135.03507,0.482109128
1984,Mozambique,36912.21401,813245.1534,0.045388791
1984,Myanmar,46998.21919,10187531.86,0.004613308
1984,Nauru,19.4686246,4120.079679,0.004725303
1984,New Caledonia (France),3040.19548,7997686.832,0.000380134
1984,Nicaragua,11339.17973,1677345.254,0.006760194
1984,Niue (New Zealand),37.17468273,708.443017,0.05247378
1984,Northern Marianas (USA),92.41228122,136245.8484,0.000678276
1984,Oman,5399.350991,1449692.65,0.00372448
1984,Palau,1444.413234,3134.305225,0.460840005
1984,Panama (Pacific),3566.936445,298503.7781,0.011949385
1984,Papua New Guinea,11049.1541,1122567.278,0.009842754
1984,Philippines,68418.23629,29911576.63,0.00228735
1984,Pitcairn Isl. (UK),0.4,1.874218782,0.213422256
1984,Puerto Rico (USA),3483.116076,13977823.52,0.000249189
1984,Reunion (France),101.5172339,49096.93348,0.00206769
1984,Saba and Sint Eustaius (Netherlands),676.1547746,397642.0321,0.001700411
1984,Saint Kitts & Nevis,823.5893624,410830.328,0.002004695
1984,Saint Lucia,654.4262499,740328.5997,0.000883967
1984,Saint Vincent and the Grenadines,1102.099665,489246.4362,0.002252647
1984,Samoa,6259.060677,372817.4386,0.016788541
1984,Seychelles,968.3864167,202712.9766,0.004777131
1984,Solomon Isl.,8957.137876,541853.4969,0.016530553
1984,Somalia,5891.956064,41487.17796,0.142018724
1984,South Africa (Indian Ocean),66.38553539,45078.04374,0.00147268
1984,Sri Lanka,16540.62233,3536842.388,0.004676664
1984,St Martin (France),606.978185,76135.5089,0.00797234
1984,Taiwan,19728.41249,13994381.45,0.001409738
1984,Timor Leste,3760.863012,132758.0691,0.028328696
1984,Tokelau (New Zealand),28.35394314,41262.43924,0.000687161
1984,Tonga,2378.956693,196523.072,0.012105229
1984,Trindade & Martim Vaz Isl. (Brazil),0.324929379,0.093427703,3.4778697
1984,Turks & Caicos Isl. (UK),479.4613832,24753.05822,0.019369784
1984,Tuvalu,225.3174824,5570.235025,0.040450265
1984,US Virgin Isl.,1630.920754,1707736.945,0.000955019
1984,USA,8564.709492,1324694.509,0.006465422
1984,Vanuatu,1221.055802,97602.32209,0.01251052
1984,Venezuela,20387.22047,10844613.53,0.00187994
1984,Vietnam,14053.20658,3510342.342,0.004003372
1984,Wake Isl. (USA),0.108931587,6429.273916,1.69E-05
1984,Wallis & Futuna Isl. (France),474.0367004,56054.45816,0.008456717
1984,Yemen (Arabian Sea),1707.775423,267220.5881,0.006390883
1985,American Samoa,917.7712582,1173296.987,0.000782216
1985,Andaman & Nicobar Isl. (India),5988.566773,1318168.568,0.004543096
1985,Anguilla (UK),607.4463054,249012.5293,0.002439421
1985,Antigua and Barbuda,2702.662149,1516498.278,0.001782173
1985,Australia,16859.36715,11891738.96,0.001417738
1985,Bahamas,9410.133389,7136215.744,0.001318645
1985,Barbados,89.92676088,87737.68598,0.00102495
1985,Belize,3562.792488,1813488.933,0.001964607
1985,Bermuda (UK),289.8970236,691376.1895,0.000419304
1985,Bonaire (Netherlands),291.17074,20384.79915,0.014283719
1985,Brazil (mainland),8379.550194,350345.3172,0.023917974
1985,British Virgin Isl. (UK),1137.241833,383924.843,0.002962147
1985,Brunei Darussalam,1524.019004,827480.1535,0.001841759
1985,Cayman Isl. (UK),80.83465713,215534.1252,0.000375043
1985,Chagos Archipelago (UK),229.2917984,539.4872136,0.425018041
1985,China,31561.00004,11508617.9,0.00274238
1985,Christmas Island,14.64514971,238.1752281,0.061488971
1985,Colombia,14735.10398,2497603.005,0.005899698
1985,Comoros Isl.,27.06210617,902.7305284,0.029978056
1985,Cook Islands,484.8115932,22586.59874,0.021464568
1985,Costa Rica (Pacific),1114.101214,181363.5281,0.006142918
1985,Cuba,13892.35208,11117086.23,0.00124964
1985,Curacao (Netherlands),928.1143339,50626.44466,0.018332599
1985,Dominica,834.7799917,128353.26,0.006503769
1985,Dominican Republic,29998.0516,1654542.703,0.018130721
1985,Fernando de Noronha (Brazil),16.31746974,1032.479071,0.015804165
1985,Fiji,24885.43002,3788981.109,0.006567842
1985,French Polynesia,2542.351213,296594.0362,0.008571822
1985,Grenada,1107.93698,812676.0797,0.001363319
1985,Guadeloupe (France),855.3816295,160885.1914,0.005316721
1985,Guam (USA),149.4043033,1625869.427,9.19E-05
1985,Hawaii Main Islands (USA),1837.246855,1960011.036,0.000937366
1985,Honduras (Caribbean),1748.236276,4305122.83,0.000406083
1985,Hong Kong,178.5239213,1334457.289,0.00013378
1985,India (mainland),72505.65061,17205223.37,0.004214165
1985,Indonesia,690941.475,55903829.57,0.012359466
1985,Jamaica,25137.99117,14677633.55,0.001712673
1985,Japan Main Islands,22283.40875,4711450.134,0.004729628
1985,Kiribati,8729.415752,291214.274,0.02997592
1985,Lord Howe Island,2.0749,4.350034286,0.476984746
1985,Madagascar,31394.52944,1570967.877,0.019984196
1985,Maldives,10739.55332,5885810.923,0.001824651
1985,Marshall Isl.,1637.894212,8570.029305,0.191118858
1985,Martinique (France),1376.660869,2967433.514,0.000463923
1985,Mauritius,5404.938029,1631258.891,0.003313354
1985,Mayotte (France),598.4325037,1199594.036,0.000498863
1985,Mexico,29262.4704,12782952.15,0.002289179
1985,Micronesia (Federated States of),11277.57529,26563.55693,0.424550647
1985,Mozambique,35550.59669,803468.1785,0.044246428
1985,Myanmar,50696.71126,11002244.55,0.004607852
1985,Nauru,19.63890222,5145.301231,0.003816862
1985,New Caledonia (France),3064.520765,9048191.867,0.000338689
1985,Nicaragua,10584.46874,1526608.705,0.006933321
1985,Niue (New Zealand),34.91314606,789.0347313,0.04424792
1985,Northern Marianas (USA),85.78759481,165559.241,0.000518169
1985,Oman,4794.523157,1471101.122,0.003259139
1985,Palau,1490.688075,3697.4734,0.403163975
1985,Panama (Pacific),5410.088301,219059.4273,0.024696898
1985,Papua New Guinea,11247.95217,826057.488,0.013616428
1985,Philippines,68302.03954,29616459.47,0.002306219
1985,Pitcairn Isl. (UK),0.4,1.264878152,0.316235994
1985,Puerto Rico (USA),3430.986058,13877525.22,0.000247233
1985,Reunion (France),83.79200261,35591.6288,0.002354262
1985,Saba and Sint Eustaius (Netherlands),681.0783571,225077.7125,0.00302597
1985,Saint Kitts & Nevis,868.8481083,453931.2792,0.001914052
1985,Saint Lucia,627.7924691,501046.4042,0.001252963
1985,Saint Vincent and the Grenadines,1361.249817,511895.4886,0.002659234
1985,Samoa,6072.059904,365292.4488,0.016622462
1985,Seychelles,1194.357868,251198.7708,0.004754633
1985,Solomon Isl.,9534.639335,966259.4484,0.009867577
1985,Somalia,5987.78851,40588.71262,0.147523489
1985,South Africa (Indian Ocean),70.44025115,51392.71221,0.001370627
1985,Sri Lanka,17568.95649,3821776.92,0.004597065
1985,St Martin (France),617.3709677,82193.81839,0.007511161
1985,Taiwan,21980.93344,16437298.12,0.00133726
1985,Timor Leste,4008.580264,120461.3492,0.0332769
1985,Tokelau (New Zealand),28.59315538,29899.53721,0.000956308
1985,Tonga,2351.787333,244628.9555,0.009613692
1985,Trindade & Martim Vaz Isl. (Brazil),0.406161723,0.046902125,8.659772298
1985,Turks & Caicos Isl. (UK),508.1430188,24052.74789,0.021126194
1985,Tuvalu,225.1489745,3518.898509,0.063982799
1985,US Virgin Isl.,1670.701513,1695254.452,0.000985517
1985,USA,6140.967401,1053134.669,0.005831132
1985,Vanuatu,1245.737924,108796.6614,0.011450148
1985,Venezuela,19155.38522,10336286.5,0.001853217
1985,Vietnam,13182.40952,3339320.7,0.003947632
1985,Wake Isl. (USA),0.13133403,529.9105841,0.000247842
1985,Wallis & Futuna Isl. (France),495.768094,75456.8779,0.006570217
1985,Yemen (Arabian Sea),2025.759732,279541.1936,0.007246731
1986,American Samoa,858.415759,1520594.679,0.000564526
1986,Andaman & Nicobar Isl. (India),7113.069109,1119502.569,0.006353776
1986,Anguilla (UK),617.9003413,182660.708,0.003382776
1986,Antigua and Barbuda,2666.403153,1548972.368,0.001721401
1986,Australia,16413.80721,12429595.37,0.001320542
1986,Bahamas,6845.728862,8872385.505,0.000771577
1986,Barbados,479.4487005,314596.8866,0.00152401
1986,Belize,3682.60364,2461342.11,0.001496177
1986,Bermuda (UK),307.7198298,631654.9024,0.000487164
1986,Bonaire (Netherlands),403.9774254,53938.70721,0.007489564
1986,Brazil (mainland),7778.226544,361281.0834,0.02152957
1986,British Virgin Isl. (UK),1188.494095,385191.7368,0.003085461
1986,Brunei Darussalam,1667.05989,1124102.243,0.001483014
1986,Cayman Isl. (UK),81.78826145,249687.2004,0.000327563
1986,Chagos Archipelago (UK),187.2171852,385.8957772,0.485149608
1986,China,37512.21079,16933289.23,0.002215294
1986,Christmas Island,13.06481143,166.3152987,0.078554478
1986,Colombia,15771.34649,2941592.503,0.005361499
1986,Comoros Isl.,25.60724917,1413.811518,0.018112209
1986,Cook Islands,491.8220255,72326.20969,0.006800053
1986,Costa Rica (Pacific),1134.848199,151774.873,0.007477181
1986,Cuba,14050.70774,11087673.84,0.001267237
1986,Curacao (Netherlands),1234.014689,94904.28727,0.013002729
1986,Dominica,815.5209585,171930.5301,0.004743317
1986,Dominican Republic,33028.29325,1992389.575,0.016577226
1986,Fernando de Noronha (Brazil),32.25943323,1710.666865,0.018857811
1986,Fiji,25863.99569,5527044.958,0.004679534
1986,French Polynesia,2476.324289,295104.1579,0.008391357
1986,Grenada,1346.230785,922648.1548,0.001459094
1986,Guadeloupe (France),826.2869532,173762.0444,0.004755279
1986,Guam (USA),110.2704633,1841942.009,5.99E-05
1986,Hawaii Main Islands (USA),2267.634508,1997501.874,0.001135235
1986,Honduras (Caribbean),2001.000518,4103560.214,0.000487625
1986,Hong Kong,206.8649457,1394206.467,0.000148375
1986,India (mainland),74253.41785,18669346.22,0.003977291
1986,Indonesia,777743.7842,56684734.41,0.013720516
1986,Jamaica,24222.16087,15782566.1,0.001534742
1986,Japan Main Islands,40140.79964,7962429.96,0.005041275
1986,Kiribati,8800.029102,235544.7828,0.037360323
1986,Lord Howe Island,2.11250042,3.423516006,0.617055804
1986,Madagascar,32153.76043,1535258.437,0.020943549
1986,Maldives,9682.760033,5780779.75,0.001674992
1986,Marshall Isl.,1703.659924,10585.16123,0.160947943
1986,Martinique (France),1319.605917,3240744.136,0.000407192
1986,Mauritius,6876.235158,1996788.586,0.003443647
1986,Mayotte (France),566.4814129,911579.4921,0.000621428
1986,Mexico,31616.9947,15816224.26,0.001999023
1986,Micronesia (Federated States of),11358.6848,17058.86623,0.66585227
1986,Mozambique,34950.9378,719831.9814,0.0485543
1986,Myanmar,60543.06702,12483811.53,0.004849726
1986,Nauru,19.77639571,4873.051551,0.004058319
1986,New Caledonia (France),3138.341123,8674995.493,0.000361769
1986,Nicaragua,11456.62894,1391456.856,0.00823355
1986,Niue (New Zealand),32.67563456,878.2880567,0.037203779
1986,Northern Marianas (USA),88.11830739,161711.168,0.000544912
1986,Oman,4850.825944,1447198.902,0.003351872
1986,Palau,1525.520135,4216.005617,0.361840157
1986,Panama (Pacific),3665.077424,254606.9503,0.014395041
1986,Papua New Guinea,15843.29337,1497379.685,0.010580679
1986,Philippines,70305.87509,29723715.96,0.002365312
1986,Pitcairn Isl. (UK),0.4,0.59413641,0.673246065
1986,Puerto Rico (USA),3211.112129,16762729.61,0.000191563
1986,Reunion (France),79.76354095,29908.86999,0.002666886
1986,Saba and Sint Eustaius (Netherlands),710.5606193,362953.4576,0.001957718
1986,Saint Kitts & Nevis,894.3441016,456291.3997,0.001960028
1986,Saint Lucia,629.3593324,808720.476,0.000778216
1986,Saint Vincent and the Grenadines,1495.637597,447928.9152,0.003339007
1986,Samoa,5477.988341,326617.7539,0.016771863
1986,Seychelles,2050.992523,387072.0445,0.005298736
1986,Solomon Isl.,9885.7669,1111774.339,0.008891883
1986,Somalia,6218.830627,33996.12421,0.182927636
1986,South Africa (Indian Ocean),72.22180331,50358.46435,0.001434154
1986,Sri Lanka,17397.44087,3754134.181,0.004634209
1986,St Martin (France),628.2107881,90331.2201,0.006954526
1986,Taiwan,21281.32067,16707890.26,0.001273729
1986,Timor Leste,4664.140453,125484.9889,0.037168912
1986,Tokelau (New Zealand),28.848651,68606.97597,0.000420492
1986,Tonga,2323.665949,224610.8206,0.010345298
1986,Trindade & Martim Vaz Isl. (Brazil),0.487394068,0.03616755,13.47600462
1986,Turks & Caicos Isl. (UK),485.4876385,23228.37898,0.020900625
1986,Tuvalu,227.9710632,6238.578875,0.036542147
1986,US Virgin Isl.,1610.532742,1705688.249,0.000944213
1986,USA,8125.857304,1588885.432,0.005114187
1986,Vanuatu,1272.518392,109193.478,0.011653795
1986,Venezuela,19021.73933,9981827.792,0.001905637
1986,Vietnam,14826.56311,4036561.427,0.003673068
1986,Wake Isl. (USA),0.122687298,5453.131501,2.25E-05
1986,Wallis & Futuna Isl. (France),509.9518641,98182.00534,0.005193944
1986,Yemen (Arabian Sea),2250.836464,307260.9656,0.007325488
1987,American Samoa,841.0122268,846385.077,0.000993652
1987,Andaman & Nicobar Isl. (India),8031.344443,890366.5184,0.009020268
1987,Anguilla (UK),647.2627817,416587.6128,0.001553725
1987,Antigua and Barbuda,2071.599289,876268.2407,0.002364115
1987,Australia,16790.71477,10132794.79,0.001657066
1987,Bahamas,7198.787716,8427739.984,0.000854178
1987,Barbados,404.6937104,292985.6447,0.001381275
1987,Belize,3819.350013,2585991.4,0.001476938
1987,Bermuda (UK),314.4482191,652680.0604,0.00048178
1987,Bonaire (Netherlands),56.40951901,19633.60373,0.002873111
1987,Brazil (mainland),7979.842232,387043.5361,0.020617428
1987,British Virgin Isl. (UK),1250.452643,389339.5965,0.003211727
1987,Brunei Darussalam,1790.108191,1346362.254,0.001329589
1987,Cayman Isl. (UK),82.65779734,105084.9064,0.000786581
1987,Chagos Archipelago (UK),357.3662513,789.7950244,0.452479745
1987,China,35725.02305,17084701.33,0.002091053
1987,Christmas Island,12.31407771,517.0405029,0.023816466
1987,Colombia,11463.53987,2770974.372,0.004137007
1987,Comoros Isl.,27.42827171,1572.593168,0.017441429
1987,Cook Islands,503.6853147,77384.87855,0.006508834
1987,Costa Rica (Pacific),894.4425764,213056.9999,0.004198137
1987,Cuba,14784.45752,11642844.17,0.001269832
1987,Curacao (Netherlands),825.2574806,83477.19422,0.009886023
1987,Dominica,851.1106767,264883.4078,0.003213152
1987,Dominican Republic,28040.53916,2486530.931,0.011276972
1987,Fernando de Noronha (Brazil),11.76648086,716.9938206,0.016410854
1987,Fiji,25025.2472,4944009.772,0.005061731
1987,French Polynesia,2515.432828,329778.5931,0.007627641
1987,Grenada,1242.113893,803181.9602,0.001546491
1987,Guadeloupe (France),455.2467976,111833.511,0.004070755
1987,Guam (USA),121.1783668,1830901.573,6.62E-05
1987,Hawaii Main Islands (USA),2370.169212,2077611.402,0.001140814
1987,Honduras (Caribbean),1955.970861,3936636.942,0.000496863
1987,Hong Kong,252.4440662,1623605.665,0.000155484
1987,India (mainland),75806.1718,20096846.25,0.003772043
1987,Indonesia,869371.1751,63703068.04,0.013647242
1987,Jamaica,21609.05723,16185202.2,0.001335112
1987,Japan Main Islands,40870.46583,7896796.7,0.005175575
1987,Kiribati,7871.696364,140803.0847,0.05590571
1987,Lord Howe Island,6.15010084,7.039276895,0.873683609
1987,Madagascar,32796.41367,1471301.574,0.022290749
1987,Maldives,9642.741387,5279160.416,0.001826567
1987,Marshall Isl.,1714.668505,8289.622051,0.206845197
1987,Martinique (France),1983.282191,4377522.88,0.00045306
1987,Mauritius,7459.571465,1955772.881,0.00381413
1987,Mayotte (France),607.0325954,972080.6107,0.000624467
1987,Mexico,36903.50288,19994914.73,0.001845644
1987,Micronesia (Federated States of),11469.64288,19298.24919,0.59433593
1987,Mozambique,33454.18981,553096.7905,0.060485236
1987,Myanmar,66570.42515,13864838.86,0.004801385
1987,Nauru,19.88110508,3784.836805,0.00525283
1987,New Caledonia (France),2923.110553,9403163.725,0.000310865
1987,Nicaragua,9658.464585,1592282.056,0.0060658
1987,Niue (New Zealand),31.56521018,996.1594487,0.031686905
1987,Northern Marianas (USA),93.01909114,202288.1498,0.000459835
1987,Oman,5887.17105,1206628.686,0.004879025
1987,Palau,1566.620189,4713.030778,0.332401858
1987,Panama (Pacific),2806.571148,174534.9106,0.016080285
1987,Papua New Guinea,16048.13206,1438845.724,0.011153477
1987,Philippines,72901.90279,29766037.98,0.002449164
1987,Pitcairn Isl. (UK),0.4,0.440917182,0.907199846
1987,Puerto Rico (USA),2862.013446,17964875.28,0.000159312
1987,Reunion (France),67.67815596,25607.13813,0.002642941
1987,Saba and Sint Eustaius (Netherlands),741.0901517,111558.5697,0.006643059
1987,Saint Kitts & Nevis,898.4900957,447176.6746,0.002009251
1987,Saint Lucia,621.0402437,901967.6354,0.000688539
1987,Saint Vincent and the Grenadines,1352.15723,516380.378,0.002618529
1987,Samoa,6395.254994,368970.7221,0.01733269
1987,Seychelles,1804.719062,272808.9015,0.006615323
1987,Solomon Isl.,9690.970177,1480822.292,0.006544317
1987,Somalia,7841.964746,39201.7891,0.200040991
